"country","year","value"
"India","1990",1
"India","1995",1.2
"India","2000",1.5
"India","2005",2
"India","2010",2.9
"India","2014",3.9
"Indonesia","1990",1.7
"Indonesia","1995",2.5
"Indonesia","2000",3.1
"Indonesia","2005",3.6
"Indonesia","2010",4.4
"Indonesia","2014",5.3
"Iran","1990",9.9
"Iran","1995",9.9
"Iran","2000",9.9
"Iran","2005",11.3
"Iran","2010",13.3
"Iran","2014",14
"Iraq","1990",3.4
"Iraq","1995",2.7
"Iraq","2000",2
"Iraq","2005",2.1
"Iraq","2010",2.5
"Iraq","2014",3.2
"Ireland","1990",81
"Ireland","1995",88.7
"Ireland","2000",110.1
"Ireland","2005",139.3
"Ireland","2010",161.3
"Ireland","2014",173.1
"Israel","1990",43.6
"Israel","1995",48.7
"Israel","2000",55.5
"Israel","2005",58.3
"Israel","2010",62.3
"Israel","2014",67.7
"Italy","1990",79.2
"Italy","1995",88.3
"Italy","2000",98.2
"Italy","2005",109.1
"Italy","2010",117.1
"Italy","2014",116.3
"Jamaica","1990",14.4
"Jamaica","1995",16.1
"Jamaica","2000",16.9
"Jamaica","2005",18.5
"Jamaica","2010",19.5
"Jamaica","2014",19.8
"Japan","1990",108.2
"Japan","1995",128.5
"Japan","2000",144
"Japan","2005",153.4
"Japan","2010",159.7
"Japan","2014",164.7
"Jordan","1990",7.8
"Jordan","1995",7.5
"Jordan","2000",7.8
"Jordan","2005",8
"Jordan","2010",8.4
"Jordan","2014",8.7
"Kazakhstan","1990",15.9
"Kazakhstan","1995",18
"Kazakhstan","2000",17.5
"Kazakhstan","2005",17.5
"Kazakhstan","2010",20
"Kazakhstan","2014",22.3
"Kenya","1990",1.5
"Kenya","1995",1.4
"Kenya","2000",1.4
"Kenya","2005",1.5
"Kenya","2010",1.7
"Kenya","2014",2
"Korea, Rep.","1990",20.4
"Korea, Rep.","1995",34.6
"Korea, Rep.","2000",48.9
"Korea, Rep.","2005",64
"Korea, Rep.","2010",79.1
"Korea, Rep.","2014",90.2
"Kuwait","1990",41.6
"Kuwait","1995",58.2
"Kuwait","2000",55.2
"Kuwait","2005",56
"Kuwait","2010",62.7
"Kuwait","2014",66.2
"Kyrgyz Republic","1990",2
"Kyrgyz Republic","1995",2
"Kyrgyz Republic","2000",1.8
"Kyrgyz Republic","2005",1.7
