"country","year","value"
"Malaysia","2005",11.5
"Malaysia","2010",12.2
"Malaysia","2014",12.8
"Maldives","1990",24.7
"Maldives","1995",25.8
"Maldives","2000",27.1
"Maldives","2005",28.2
"Maldives","2010",30.2
"Maldives","2014",30
"Mali","1990",426.1
"Mali","1995",424.4
"Mali","2000",425.8
"Mali","2005",429.2
"Mali","2010",428.3
"Mali","2014",430.5
"Malta","1990",41.5
"Malta","1995",42.9
"Malta","2000",44.8
"Malta","2005",46.7
"Malta","2010",48.7
"Malta","2014",50.8
"Mauritania","1990",508.9
"Mauritania","1995",514.3
"Mauritania","2000",497.7
"Mauritania","2005",487.1
"Mauritania","2010",484.7
"Mauritania","2014",482.4
"Mauritius","1990",21.5
"Mauritius","1995",22.2
"Mauritius","2000",23.2
"Mauritius","2005",24
"Mauritius","2010",24.8
"Mauritius","2014",25.3
"Mexico","1990",20.4
"Mexico","1995",21.7
"Mexico","2000",23
"Mexico","2005",24
"Mexico","2010",25
"Mexico","2014",25.9
"Moldova","1990",23.6
"Moldova","1995",24.8
"Moldova","2000",25.7
"Moldova","2005",26.6
"Moldova","2010",27.5
"Moldova","2014",28.1
"Mongolia","1990",50.6
"Mongolia","1995",52.6
"Mongolia","2000",54.4
"Mongolia","2005",55.4
"Mongolia","2010",56
"Mongolia","2014",56.6
"Morocco","1990",118.1
"Morocco","1995",118.8
"Morocco","2000",120.4
"Morocco","2005",122.7
"Morocco","2010",123.9
"Morocco","2014",123.4
"Mozambique","1990",758.9
"Mozambique","1995",787.8
"Mozambique","2000",785.5
"Mozambique","2005",754.8
"Mozambique","2010",743.7
"Mozambique","2014",742.2
"Myanmar","1990",68.2
"Myanmar","1995",70
"Myanmar","2000",71.3
"Myanmar","2005",72.6
"Myanmar","2010",74.2
"Myanmar","2014",74.9
"Namibia","1990",52.7
"Namibia","1995",53
"Namibia","2000",53.5
"Namibia","2005",54.9
"Namibia","2010",57.5
"Namibia","2014",58.7
"Nepal","1990",141
"Nepal","1995",144.1
"Nepal","2000",145.2
"Nepal","2005",147
"Nepal","2010",148.8
"Nepal","2014",151.4
"Netherlands","1990",89.9
"Netherlands","1995",92.2
"Netherlands","2000",94.6
"Netherlands","2005",97
"Netherlands","2010",98.7
"Netherlands","2014",100.1
"New Zealand","1990",65.1
"New Zealand","1995",66.8
"New Zealand","2000",68.5
"New Zealand","2005",69.7
"New Zealand","2010",70.9
"New Zealand","2014",71.9
"Nicaragua","1990",35.6
"Nicaragua","1995",37.7
"Nicaragua","2000",38.2
"Nicaragua","2005",39
"Nicaragua","2010",39.7
"Nicaragua","2014",40
"Niger","1990",505.3
"Niger","1995",501.5
"Niger","2000",497.2
"Niger","2005",497.6
"Niger","2010",500.1
"Niger","2014",494.5
"Nigeria","1990",269
"Nigeria","1995",269.7
"Nigeria","2000",269
"Nigeria","2005",272.2
"Nigeria","2010",275.5
"Nigeria","2014",276.1
"Norway","1990",140.5
"Norway","1995",142.9
"Norway","2000",145.3
"Norway","2005",147.8
"Norway","2010",150.4
"Norway","2014",153.5
"Pakistan","1990",9.6
"Pakistan","1995",9.8
"Pakistan","2000",10.1
"Pakistan","2005",10.4
"Pakistan","2010",10.9
"Pakistan","2014",11.3
"Panama","1990",13.2
"Panama","1995",13.9
"Panama","2000",14.5
"Panama","2005",15
"Panama","2010",15.6
"Panama","2014",16
"Papua New Guinea","1990",941
"Papua New Guinea","1995",953.6
"Papua New Guinea","2000",959.2
"Papua New Guinea","2005",961.6
"Papua New Guinea","2010",953.4
"Papua New Guinea","2014",942.2
"Paraguay","1990",8.8
"Paraguay","1995",9.1
"Paraguay","2000",9.5
