Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Bahrain,BHR,Population density (people per sq. km of land area),EN.POP.DNST,..,243.3246377,250.9333333,258.173913,265.0536232,271.6391304,277.942029,284.1492754,290.8014493,298.6130435,308.1231884,319.2927536,332.1086957,347.1405797,365.0884058,386.2942029,411.2347826,439.384058,468.8014493,496.8101449,521.5768116,542.2028986,559.3478261,574.5710145,590.1811594,607.8666667,628.2318841,650.6826087,674.2,697.2275362,718.7405797,738.7826087,736.7408451,755.2253521,774.0605634,793.9394366,815.0225352,837.9309859,864.3661972,896.5366197,936.071831,982.4577465,1035.416901,1081.538889,1136.772603,1201.572973,1295.159459,1381.225333,1466.632895,1559.310526,1628.425262,1666.42901,1688.237662,1707.82987,1732.911837,1763.304558,1832.636175,1920.403524,2017.2737
Bahrain,BHR,"Population, total",SP.POP.TOTL,162427,167894,173144,178140,182887,187431,191780,196063,200653,206043,212605,220312,229155,239527,251911,266543,283752,303175,323473,342799,359888,374120,385950,396454,407225,419428,433480,448971,465198,481087,495931,509760,523086,536210,549583,563697,578666,594931,613700,636541,664611,697545,735146,778708,829844,889164,958418,1035919,1114641,1185076,1240860,1278151,1299943,1315029,1336075,1371851,1425791,1494074,1569439
Bangladesh,BGD,Population density (people per sq. km of land area),EN.POP.DNST,..,379.2182761,389.8913498,401.0294768,412.8579243,425.4829223,439.1000538,453.5165476,467.9915034,481.5223554,493.4507337,503.4311516,511.8360989,519.6092033,528.0958208,538.2676577,550.4523392,564.3664746,579.6268879,595.5984098,611.8114082,628.1594453,644.7885611,661.7691864,679.2388492,697.274203,715.8915495,734.9709073,754.2932319,773.5691557,792.5939617,811.2401245,829.5590689,847.7424829,866.0803795,884.7655374,903.8175617,923.1048936,942.4814857,961.7396558,980.7010371,999.3754475,1017.731321,1035.504364,1052.365614,1068.107129,1082.593278,1095.954337,1108.582369,1121.032473,1133.713068,1146.760221,1160.081486,1173.578213,1187.064354,1200.401598,1213.573327,1226.631274,1239.579312
Bangladesh,BGD,"Population, total",SP.POP.TOTL,48013504,49362843,50752157,52202007,53741716,55385112,57157654,59034249,60918454,62679765,64232482,65531633,66625705,67637530,68742233,70066301,71652381,73463584,75450032,77529045,79639491,81767515,83932127,86142495,88416521,90764183,93187603,95671163,98186350,100695497,103171956,105599127,107983704,110350639,112737683,115169930,117649932,120160564,122682815,125189651,127657854,130088702,132478086,134791603,136986432,139035505,140921167,142660376,144304167,145924797,147575430,149273778,151007807,152764676,154520167,156256276,157970840,159670593,161356039
Barbados,BRB,Population density (people per sq. km of land area),EN.POP.DNST,..,538.8790698,541.0069767,543.3255814,545.5488372,547.472093,549.0418605,550.3697674,551.7232558,553.3837209,555.572093,558.3581395,561.6627907,565.2767442,568.9395349,572.4511628,575.7744186,578.9232558,581.8674419,584.5372093,586.9627907,589.0651163,590.8883721,592.5302326,594.1790698,595.9604651,597.9232558,600.044186,602.272093,604.5511628,606.827907,609.0813953,611.3627907,613.6604651,616.0302326,618.5,621.044186,623.6906977,626.3627907,628.955814,631.4302326,633.7209302,635.872093,637.9744186,640.1953488,642.6116279,645.2953488,648.1395349,651.0372093,653.7302326,656.1186047,658.1093023,659.7674419,661.1534884,662.3837209,663.544186,664.6418605,665.6581395,666.6069767
Barbados,BRB,"Population, total",SP.POP.TOTL,230980,231718,232633,233630,234586,235413,236088,236659,237241,237955,238896,240094,241515,243069,244644,246154,247583,248937,250203,251351,252394,253298,254082,254788,255497,256263,257107,258019,258977,259957,260936,261905,262886,263874,264893,265955,267049,268187,269336,270451,271515,272500,273425,274329,275284,276323,277477,278700,279946,281104,282131,282987,283700,284296,284825,285324,285796,286233,286641
Belarus,BLR,Population density (people per sq. km of land area),EN.POP.DNST,..,40.77704595,41.17495563,41.59550385,42.02437389,42.44724906,42.87367383,43.31319266,43.75148886,44.17424571,44.56714652,44.93973575,45.30155788,45.63829619,45.935634,46.17925458,46.39617432,46.65253402,46.95819365,47.2490633,47.53993295,47.87024256,48.19562217,48.52593177,48.85624137,49.17669099,49.51193059,49.84717018,49.99014001,50.13803983,50.23170972,50.25635969,50.36481956,50.47820943,50.4190495,50.25635969,50.08873989,49.87675015,49.64011043,49.43175902,49.19941826,48.94768783,48.6394912,48.30029581,47.97665796,47.64539269,47.33821587,47.1215032,46.95901922,46.87291687,46.77468211,46.6865704,46.6438076,46.65166793,46.67867468,46.75194176,46.8083514,46.79224208,46.7287999
Belarus,BLR,"Population, total",SP.POP.TOTL,8198000,8271216,8351928,8437232,8524224,8610000,8696496,8785648,8874552,8960304,9040000,9115576,9188968,9257272,9317584,9367000,9411000,9463000,9525000,9584000,9643000,9710000,9776000,9843000,9910000,9975000,10043000,10111000,10140000,10170000,10189000,10194000,10216000,10239000,10227000,10194000,10160000,10117000,10069000,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9506765,9490583,9473172,9464495,9465997,9474511,9489616,9501534,9498264,9485386
Belgium,BEL,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,338.5485469,339.7149934,341.2412483,342.6728203,344.1590819,346.0573646,348.347358,350.9147952,353.6979194,356.555251,359.8278071,364.5397622,366.8075297,368.5405218,370.180218,372.3314399,374.2213342,375.6657199,377.2149273
Belgium,BEL,"Population, total",SP.POP.TOTL,9153489,9183948,9220578,9289770,9378113,9463667,9527807,9580991,9618756,9646032,9655549,9673162,9711115,9741720,9772419,9800700,9818227,9830358,9839534,9848382,9859242,9858982,9856303,9855520,9855372,9858308,9861823,9870234,9901664,9937697,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11422068
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,..,4.151819377,4.269355546,4.391231916,4.518588338,4.652301622,4.793818501,4.940464708,5.088163086,5.228452433,5.356510302,5.470977641,5.574309513,5.668303376,5.756554143,5.842174485,5.924901359,6.005655414,6.092284086,6.194870671,6.31981587,6.469355546,6.641823762,6.83130206,7.029679965,7.23020605,7.433932486,7.642262166,7.848662867,8.043358176,8.222358615,8.37913196,8.519245945,8.663831653,8.841736081,9.073345024,9.367119684,9.714160456,10.09399386,10.4773345,10.84239369,11.18206927,11.50276195,11.81170539,12.12205173,12.44191144,12.77198597,13.10938185,13.45124945,13.79460763,14.13695747,14.47772907,14.81806225,15.1562911,15.49171416,15.82345463,16.15081105,16.47387111,16.79399386
Belize,BLZ,"Population, total",SP.POP.TOTL,92064,94703,97384,100164,103069,106119,109347,112692,116061,119261,122182,124793,127150,129294,131307,133260,135147,136989,138965,141305,144155,147566,151500,155822,160347,164921,169568,174320,179028,183469,187552,191128,194324,197622,201680,206963,213664,221580,230244,238988,247315,255063,262378,269425,276504,283800,291329,299025,306823,314655,322464,330237,338000,345715,353366,360933,368400,375769,383071
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,..,21.86827776,22.19666548,22.55107308,22.93335403,23.34476765,23.78644023,24.25777758,24.75691735,25.28078219,25.82777581,26.39741043,26.99154842,27.61329372,28.26722242,28.95676658,29.68404576,30.44908656,31.25166726,32.09051082,32.96528024,33.87839659,34.83251153,35.82785562,36.86430472,37.94342852,39.06089039,40.22049486,41.44068819,42.74579638,44.15125931,45.66778113,47.28452465,48.9691646,50.67594892,52.37280951,54.04628414,55.70804363,57.38085314,59.09984037,60.88995211,62.75924973,64.69842143,66.69523767,68.73008159,70.78950869,72.87067222,74.98042746,77.12771373,79.32518624,81.58264455,83.90235899,86.28279532,88.72461866,91.22775807,93.79169918,96.41776339,99.10610145,101.8539198
Benin,BEN,"Population, total",SP.POP.TOTL,2431622,2465867,2502896,2542859,2585965,2632356,2682159,2735307,2791590,2850661,2912340,2976572,3043567,3113675,3187412,3265165,3347173,3433439,3523938,3618526,3717165,3820128,3927714,4039949,4156819,4278501,4404506,4535263,4672852,4820016,4978496,5149499,5331803,5521763,5714220,5905558,6094259,6281639,6470265,6664098,6865951,7076733,7295394,7520555,7750004,7982225,8216897,8454793,8696921,8944708,9199259,9460830,9729248,10004588,10286842,10575952,10872067,11175204,11485048
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,..,842.5925777,862.9629477,883.3333177,905.5555396,927.7777614,944.4444278,962.962946,981.4814641,999.9999823,1018.518501,1011.111093,1003.703686,996.2962787,988.8888714,981.4814641,985.1851678,988.8888714,992.5925751,996.2962787,1012.40739,1019.444426,1026.833315,1035.740722,1044.870352,1053.666648,1062.629611,1071.277759,1080.499981,1089.648129,1098.62961,1092.981462,1085.092573,1090.925907,1098.518499,1106.407388,1113.49998,1120.314795,1128.574054,1134.907387,1145.055535,1157.481461,1165.037016,1172.685164,1180.37035,1188.037016,1194.870349,1201.629608,1208.759238,1215.48146,1205.999979,1195.629609,1199.962942,1203.722201,1206.277756,1208.129608,1195.462942,1182.851831,1184.592572
Bermuda,BMU,"Population, total",SP.POP.TOTL,44400,45500,46600,47700,48900,50100,51000,52000,53000,54000,55000,54600,54200,53800,53400,53000,53200,53400,53600,53800,54670,55050,55449,55930,56423,56898,57382,57849,58347,58841,59326,59021,58595,58910,59320,59746,60129,60497,60943,61285,61833,62504,62912,63325,63740,64154,64523,64888,65273,65636,65124,64564,64798,65001,65139,65239,64555,63874,63968
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,..,4.898037574,5.020097378,5.14785031,5.285705334,5.436166569,5.600411167,5.777604419,5.965670262,6.161655117,6.363375905,6.569676879,6.780986093,6.998309476,7.223102414,7.456627669,7.699099267,7.949575488,8.204225243,8.458254318,8.708238277,8.94871942,9.180361234,9.413394225,9.662821712,9.936562708,10.24531858,10.57962932,10.90555019,11.17605937,11.36065797,11.44258764,11.44010492,11.39901167,13.36424623,13.43266332,13.60464824,13.86203518,14.18032663,14.51962312,14.84977387,15.16683417,15.4778392,15.77484925,16.7593202,17.01967648,17.24716028,17.44303089,17.61977618,17.79581312,17.98418052,18.18868245,18.40603954,18.63310358,18.86444393,19.09583675,19.31388997,19.54614144,19.77752777
Bhutan,BTN,"Population, total",SP.POP.TOTL,223288,228851,234554,240523,246964,253994,261668,269947,278734,287891,297316,306955,316828,326982,337485,348396,359725,371428,383326,395195,406875,418111,428934,439822,451476,464266,478692,494312,509540,522179,530804,534632,534516,532596,531897,534620,541465,551709,564377,577881,591021,603640,616018,627839,638815,648739,657410,664876,671613,678323,685503,693298,701583,710238,719056,727876,736709,745568,754394
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,..,3.44222653,3.510560325,3.580902797,3.653426567,3.728304256,3.805517401,3.885051232,3.967060833,4.051736361,4.139207976,4.229428598,4.322339149,4.417911013,4.516101726,4.616836518,4.720258469,4.826227269,4.93394166,5.042388073,5.150867719,5.259019662,5.367252839,5.476608511,5.588593187,5.70429244,5.823991507,5.947411613,6.074321056,6.204297055,6.336972215,6.47230961,6.610283393,6.750530786,6.892636389,7.036220807,7.181082803,7.327109757,7.474163205,7.622141604,7.770944337,7.92046063,8.07053817,8.221012647,8.371678205,8.522390843,8.672986246,8.823445952,8.973925967,9.124693991,9.275906951,9.427632235,9.57968799,9.731723438,9.883242869,10.03390566,10.18352534,10.33218314,10.48014585
Bolivia,BOL,"Population, total",SP.POP.TOTL,3656955,3728964,3802990,3879192,3957757,4038872,4122517,4208676,4297517,4389246,4484004,4581740,4682390,4785923,4892293,5001419,5113456,5228252,5344939,5462419,5579935,5697096,5814345,5932810,6054123,6179460,6309130,6442831,6580312,6721115,6864842,7011453,7160920,7312850,7466793,7622338,7779267,7937458,8096761,8257066,8418264,8580235,8742814,8905823,9069039,9232306,9395446,9558439,9721454,9884781,10048590,10212954,10377676,10542376,10706517,10869730,11031813,11192854,11353142
Bosnia and Herzegovina,BIH,Population density (people per sq. km of land area),EN.POP.DNST,..,64.23052734,65.49269531,66.74949219,67.94916016,69.05552734,70.05148438,70.950625,71.78621094,72.60679688,73.44783203,74.32201172,75.21783203,76.11828125,76.99658203,77.83408203,78.61847656,79.35923828,80.08494141,80.83630859,81.63779297,82.47013672,83.30439453,84.13876953,84.97220703,85.78380859,86.63900391,87.49060547,88.07541016,88.0434375,87.17623047,85.33826172,82.68898438,79.66673828,76.88523438,74.78613281,73.52392578,72.97011719,72.93626953,73.11238281,73.26515625,73.34984375,73.42552734,73.47994141,73.51941406,73.54162109,73.5434375,73.49191406,73.32560547,72.96753906,72.3725,71.50732422,70.40960938,69.19150391,68.00984375,66.97970703,66.13802734,65.45951172,64.92048828
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3225668,3288603,3353226,3417574,3478997,3535643,3586636,3632672,3675454,3717468,3760529,3805287,3851153,3897256,3942225,3985105,4025266,4063193,4100349,4138819,4179855,4222471,4265185,4307905,4350577,4392131,4435917,4479519,4509461,4507824,4463423,4369319,4233676,4078937,3936524,3829050,3764425,3736070,3734337,3743354,3751176,3755512,3759387,3762173,3764194,3765331,3765424,3762786,3754271,3735938,3705472,3661175,3604972,3542605,3482104,3429361,3386267,3351527,3323929
Botswana,BWA,Population density (people per sq. km of land area),EN.POP.DNST,..,0.904637129,0.924210823,0.945220828,0.96672666,0.98811427,1.009235438,1.0306354,1.053318159,1.078644152,1.107608561,1.140484887,1.177089619,1.217355707,1.261115522,1.308127327,1.358634623,1.412540363,1.468895241,1.52643234,1.584295873,1.641712985,1.699001288,1.757680024,1.819983061,1.887286715,1.960268558,2.037841653,2.117528629,2.195902811,2.270492121,2.340306672,2.406002859,2.468741729,2.530409542,2.592370264,2.655109135,2.718093272,2.780555114,2.841324793,2.899677095,2.954983855,3.007855593,3.060360313,3.115287703,3.174488734,3.239475588,3.309263671,3.380161629,3.446964163,3.506264006,3.556194308,3.598805428,3.639362659,3.685377517,3.742021774,3.81123992,3.89096748,3.977424876
Botswana,BWA,"Population, total",SP.POP.TOTL,502745,512685,523778,535685,547873,559994,571964,584092,596947,611300,627715,646347,667092,689912,714712,741355,769979,800529,832467,865075,897868,930408,962875,996130,1031439,1069582,1110943,1154906,1200067,1244484,1286756,1326322,1363554,1399110,1434059,1469174,1504730,1540425,1575824,1610264,1643334,1674678,1704642,1734398,1765527,1799078,1835908,1875459,1915639,1953498,1987105,2015402,2039551,2062536,2088614,2120716,2159944,2205128,2254126
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,..,8.890894745,9.154468339,9.424663502,9.698876903,9.975129634,10.25305929,10.53294321,10.8142576,11.09656144,11.37971666,11.66323129,11.94756046,12.23471933,12.52745204,12.82775893,13.13580988,13.45100609,13.77353729,14.10342624,14.44029521,14.78442895,15.13474457,15.48775433,15.83887899,16.18471095,16.52388115,16.85681288,17.18414659,17.50728081,17.8273184,18.143751,18.45618523,18.76602665,19.07514303,19.3846832,19.69513408,20.00553233,20.31376,20.61686871,20.91258821,21.20041708,21.48055907,21.7523571,22.01524275,22.26896211,22.51306583,22.7479371,22.97525071,23.19732716,23.41593165,23.63139813,23.84349819,24.05270826,24.25943272,24.46378847,24.66614079,24.8660385,25.06171624
Brazil,BRA,"Population, total",SP.POP.TOTL,72179226,74311343,76514328,78772657,81064571,83373530,85696505,88035814,90387079,92746614,95113265,97482920,99859383,102259497,104706198,107216205,109790938,112425392,115121153,117878411,120694009,123570327,126498314,129448819,132383568,135274080,138108912,140891602,143627503,146328304,149003223,151648011,154259380,156849078,159432716,162019896,164614688,167209040,169785250,172318675,174790340,177196054,179537520,181809246,184006481,186127103,188167356,190130443,192030362,193886508,195713635,197514534,199287296,201035903,202763735,204471769,206163058,207833831,209469333
British Virgin Islands,VGB,Population density (people per sq. km of land area),EN.POP.DNST,..,54.44666667,55.4,56.50666667,57.64,58.86666667,60.16666667,61.48,62.80666667,64.17333333,65.51333333,66.78,68.05333333,69.28,70.41333333,71.32666667,72.14,72.85333333,73.63333333,74.78666667,76.52,78.84,81.66,85.01333333,88.81333333,93.04,97.66,102.7133333,107.6933333,112.4133333,116.5933333,120.04,122.92,125.24,127.16,128.7533333,130.0133333,131.1,132.14,133.5066667,135.4066667,137.8333333,140.86,144.48,148.8933333,154.0466667,160.1533333,166.98,173.98,180.26,185.2933333,188.7933333,191,192.3133333,193.26,194.3466667,195.7,197.18,198.68
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,8048,8167,8310,8476,8646,8830,9025,9222,9421,9626,9827,10017,10208,10392,10562,10699,10821,10928,11045,11218,11478,11826,12249,12752,13322,13956,14649,15407,16154,16862,17489,18006,18438,18786,19074,19313,19502,19665,19821,20026,20311,20675,21129,21672,22334,23107,24023,25047,26097,27039,27794,28319,28650,28847,28989,29152,29355,29577,29802
Brunei Darussalam,BRN,Population density (people per sq. km of land area),EN.POP.DNST,..,16.23567362,16.97931689,17.74952562,18.5601518,19.42808349,20.35559772,21.3373814,22.371537,23.45351044,24.57855787,25.74402277,26.94914611,28.18064516,29.42542694,30.66907021,31.91290323,33.15256167,34.38425047,35.59848197,36.78918406,37.95464896,39.10151803,40.24212524,41.39943074,42.58994307,43.81688805,45.07836812,46.37647059,47.71499051,49.09316888,50.5142315,51.97191651,53.44990512,54.92485769,56.37836812,57.80303605,59.19506641,60.55863378,61.89943074,63.21916509,64.52258065,65.80303605,67.03851992,68.20360531,69.28159393,70.25863378,71.15085389,71.99639469,72.84743833,73.74686907,74.70360531,75.70948767,76.7402277,77.75502846,78.72998102,79.65844402,80.54516129,81.39696395
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,81702,85562,89481,93540,97812,102386,107274,112448,117898,123600,129529,135671,142022,148512,155072,161626,168181,174714,181205,187604,193879,200021,206065,212076,218175,224449,230915,237563,244404,251458,258721,266210,273892,281681,289454,297114,304622,311958,319144,326210,333165,340034,346782,353293,359433,365114,370263,374965,379421,383906,388646,393688,398989,404421,409769,414907,419800,424473,428962
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,..,71.79895146,72.43013649,73.01947935,73.61782518,74.15861882,74.64572901,75.11729187,75.65400886,76.23765706,76.73844346,77.16166501,77.52146796,77.92612311,78.44838651,78.82800325,79.17019796,79.58223809,79.67126458,79.77890265,80.10065082,80.36804664,80.60613758,80.80753864,80.99682726,80.9956341,80.9741571,81.09336527,81.18454307,80.24018801,78.80583024,78.0291693,77.19573353,76.58241887,76.32279671,75.98361204,75.59275061,75.13394197,74.63424026,74.2169755,73.85132423,72.3957516,72.03272978,71.48411327,70.95310776,70.4986377,69.97166529,69.47185342,68.98592211,68.57445652,68.12453021,67.68909359,67.2981577,66.92257738,66.54327561,66.120035,65.65790346,65.18005711,64.70353721
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7867374,7943118,8012946,8078145,8144340,8204168,8258057,8310226,8369603,8434172,8489574,8536395,8576200,8620967,8678745,8720742,8758599,8804183,8814032,8825940,8861535,8891117,8917457,8939738,8960679,8960547,8958171,8971359,8981446,8876972,8718289,8632367,8540164,8472313,8443591,8406067,8362826,8312068,8256786,8210624,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7024216
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,..,17.88954678,18.12984649,18.37653874,18.63629386,18.91399854,19.21185307,19.52857822,19.86126096,20.20531433,20.55774854,20.9187902,21.29083699,21.67574196,22.07617325,22.49468202,22.93142178,23.38792032,23.86995249,24.3847076,24.93729167,25.53055556,26.16321272,26.83079313,27.5264693,28.24527412,28.98645468,29.7517288,30.54205044,31.35900219,32.20407164,33.0777924,33.98067617,34.91402047,35.87934211,36.87820906,37.91207968,38.98225877,40.0903655,41.23794225,42.4266886,43.65711623,44.93092105,46.25226974,47.62634868,49.0567617,50.54523392,52.09072003,53.69051535,55.34027047,57.03661184,58.77891447,60.56741959,62.40049342,64.27637792,66.19380117,68.15196637,70.15089181,72.19128289
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4829288,4894580,4960326,5027821,5098890,5174870,5256363,5343019,5434041,5528174,5624600,5723381,5825173,5930483,6040041,6154545,6274037,6398935,6530819,6671656,6822843,6985160,7158255,7340905,7531242,7727907,7930694,8140073,8356305,8579823,8811034,9050084,9297113,9552476,9816588,10089878,10372745,10665546,10968724,11282701,11607942,11944587,12293100,12654621,13030569,13421930,13829176,14252021,14689725,15141098,15605217,16081911,16571246,17072775,17586017,18110624,18646378,19193284,19751535
Burundi,BDI,Population density (people per sq. km of land area),EN.POP.DNST,..,111.0762461,113.2134346,115.4371885,117.8461838,120.4976246,123.4614486,126.6829439,129.9426402,132.9401869,135.4779595,137.4609424,139.0056854,140.3865265,141.9949766,144.1152648,146.840771,150.0952103,153.7876168,157.7583333,161.8885514,166.1417445,170.55,175.1375779,179.9494938,185.0014408,190.2937305,195.7608255,201.2732866,206.6615654,211.797391,216.7027259,221.4005062,225.7808801,229.710553,233.1403037,235.9856308,238.4007009,240.8707944,244.0468847,248.3984034,254.1100078,261.0635903,269.048053,277.7139019,286.7936916,296.2558022,306.1609813,316.4369938,327.0119938,337.8349688,348.8475857,360.0462617,371.506581,383.3448988,395.6397975,408.4111371,421.6130841,435.178271
Burundi,BDI,"Population, total",SP.POP.TOTL,2797932,2852438,2907321,2964427,3026290,3094379,3170490,3253218,3336927,3413904,3479074,3529997,3569666,3605126,3646431,3700880,3770871,3854445,3949266,4051234,4157298,4266520,4379724,4497533,4621103,4750837,4886743,5027138,5168698,5307069,5438957,5564926,5685565,5798053,5898967,5987043,6060111,6122130,6185562,6267124,6378871,6525545,6704113,6909154,7131693,7364862,7607849,7862214,8126102,8397668,8675602,8958406,9245988,9540289,9844297,10160030,10487998,10827024,11175378
Cabo Verde,CPV,Population density (people per sq. km of land area),EN.POP.DNST,..,50.94962779,52.14441687,53.62183623,55.32208437,57.17568238,59.21960298,61.42109181,63.56724566,65.37295285,66.65682382,67.32233251,67.45483871,67.26253102,67.05459057,67.05880893,67.33052109,67.82506203,68.52952854,69.41191067,70.43349876,71.63200993,73.01588089,74.49875931,75.96426799,77.33945409,78.56476427,79.68610422,80.83027295,82.17841191,83.85856079,85.91315136,88.27717122,90.83200993,93.40124069,95.85210918,98.1471464,100.3124069,102.360794,104.3305211,106.2501241,108.1163772,109.9133995,111.6451613,113.3044665,114.8962779,116.4193548,117.8808933,119.3156328,120.7620347,122.2466501,123.7856079,125.3684864,126.9846154,128.6027295,130.2091811,131.7980149,133.3739454,134.9297767
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,201765,205327,210142,216096,222948,230418,238655,247527,256176,263453,268627,271309,271843,271068,270230,270247,271342,273335,276174,279730,283847,288677,294254,300230,306136,311678,316616,321135,325746,331179,337950,346230,355757,366053,376407,386284,395533,404259,412514,420452,428188,435709,442951,449930,456617,463032,469170,475060,480842,486671,492654,498856,505235,511748,518269,524743,531146,537497,543767
Cambodia,KHM,Population density (people per sq. km of land area),EN.POP.DNST,..,33.27082484,34.15154657,35.03050079,35.86816791,36.63719125,37.304753,37.87650125,38.40803875,38.9792828,39.63616587,40.4466746,41.36704623,42.20053252,42.67695445,42.62659755,41.94813052,40.76615681,39.4134659,38.35483798,37.92071153,38.23842624,39.20122932,40.61860979,42.19268638,43.70541582,45.0994165,46.44279402,47.7901201,49.23710628,50.84747904,52.6246261,54.52010537,56.48500453,58.45172785,60.36787899,62.21910832,64.00747791,65.71781101,67.33774077,68.86040675,70.27763426,71.59374009,72.8311976,74.02259801,75.19461817,76.35230569,77.4980852,78.65303648,79.84140041,81.07983231,82.37833107,83.73246091,85.12537956,86.53128824,87.93018355,89.31731815,90.69461817,92.05641287
Cambodia,KHM,"Population, total",SP.POP.TOTL,5722370,5872966,6028431,6183584,6331449,6467197,6585035,6685960,6779787,6880623,6996576,7139647,7302111,7449238,7533336,7524447,7404684,7196042,6957265,6770396,6693764,6749847,6919801,7169997,7447853,7714880,7960949,8198082,8435912,8691334,8975597,9289299,9623889,9970733,10317899,10656138,10982917,11298600,11600508,11886458,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,15521436,15766293,16009414,16249798
Cameroon,CMR,Population density (people per sq. km of land area),EN.POP.DNST,..,11.18025216,11.42080557,11.67333883,11.93762772,12.21371031,12.50213027,12.80366398,13.118853,13.44818599,13.79230818,14.15172516,14.5272535,14.92003342,15.33135961,15.76242093,16.21375896,16.68583275,17.17984388,17.69703835,18.23825601,18.80335724,19.39205009,20.00485287,20.64234097,21.30440651,21.99124199,22.70115716,23.42963339,24.1708447,24.92032747,25.67729052,26.44221404,27.21349242,27.9896427,28.77025661,29.55472277,30.3451355,31.14757039,31.97011275,32.81915974,33.69700239,34.60388399,35.54158998,36.5114383,37.51435341,38.55148823,39.62319816,40.72828161,41.86481987,43.03112056,44.22666751,45.45126187,46.70368302,47.98260667,49.28681009,50.61568192,51.9685325,53.34398891
Cameroon,CMR,"Population, total",SP.POP.TOTL,5176918,5285017,5398729,5518104,5643036,5773543,5909882,6052420,6201413,6357092,6519762,6689662,6867178,7052849,7247287,7451054,7664406,7887560,8121084,8365567,8621406,8888535,9166816,9456494,9757841,10070806,10395480,10731064,11075422,11425800,11780088,12137912,12499499,12864090,13230984,13599988,13970813,14344449,14723768,15112592,15513945,15928910,16357602,16800865,17259322,17733410,18223674,18730282,19252666,19789919,20341241,20906388,21485266,22077298,22681858,23298368,23926539,24566045,25216237
Canada,CAN,Population density (people per sq. km of land area),EN.POP.DNST,..,2.009235158,2.046954366,2.085443355,2.125141997,2.163960891,2.20464925,2.244677798,2.281187352,2.312418417,2.344969104,2.415132551,2.443331893,2.473387834,2.508159006,2.545032116,2.578741102,2.609096268,2.6351984,2.661408411,2.695952058,2.729409766,2.762073391,2.789511531,2.815970181,2.841819715,2.870209413,2.908294047,2.946249248,2.999587728,3.045153961,3.083234087,3.119946423,3.15442156,3.189160511,3.222332301,3.256192383,3.288713379,3.316120288,3.343184975,3.374464866,3.41132324,3.448622039,3.479847496,3.512467133,3.545798377,3.581804386,3.616757996,3.656136959,3.698120418,3.739467928,3.776245696,3.817472241,3.85802116,3.897002917,3.926196595,3.970907493,4.01827985,4.075308214
