Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],,Import.export,Country,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
IDA total,IDA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.70428172,15.91289945,16.35374052,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.18612428,17.83743639,18.36810006,19.4367488,17.65434173,16.7070201,16.44357357,16.04069938,15.14605781,14.37106466,14.73339903,15.09387978,14.05584614,16.00808749,15.14221387,18.34150577,15.95624775,14.85387858,..,..,..,,"Food import, current US$",IDA total,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,5579090138,7688805874,8224995800,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,15314897812,16322884637,16448464254,17545946517,16274622598,16637594222,16187842614,18731038817,22315320994,26714591491,32184165498,40326470289,48487685188,45999252742,51886941295,77060248230,69325859987,67963346418,#VALUE!,#VALUE!,#VALUE!
IDA total,IDA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,37.18456847,34.30093023,28.7058661,..,24.1462682,24.60428929,26.93685713,24.95128431,25.98142864,23.32720681,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.40918247,20.98661107,22.0701199,22.75433749,17.29880311,17.12485462,16.49295798,16.32495506,..,..,15.74086849,16.24700947,15.07868447,18.84368235,17.95972209,16.959959,17.31939267,16.27279367,17.48760338,..,..,,"Food export, current US$",IDA total,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3806990502,3842552381,3722567559,#VALUE!,6744912329,6139364983,8284675174,8794970625,8741517549,11223545253,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,17139296239,16715191656,15558044680,17188285919,15630389181,14936330885,15497643288,17865041306,#VALUE!,#VALUE!,32612058220,38099850802,43810387691,44037619867,55179507302,64922516413,63583477492,58601689856,62564360383,#VALUE!,#VALUE!
IDA total,IDA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,6839003668,6780580173,6958084729,7466553958,8289769442,8751339677,8809110849,8964682080,8575067976,9518189727,10952241277,12297938422,13302088695,16295181610,24021340828,30138692799,32717030086,40710562234,48318069874,50294278492,70222843610,75387776670,65801731331,59689417069,55697432164,55064744369,48850099732,50964927457,54510179762,55509276315,58999512509,63151851748,67671257328,68040950969,69429166851,82552806187,89111992686,91509140005,89549077998,90272023892,92184816890,99584450863,98444796991,1.16772E+11,1.47334E+11,1.85892E+11,2.18444E+11,2.67171E+11,3.44965E+11,2.8735E+11,3.42664E+11,4.20141E+11,4.34475E+11,4.57546E+11,4.7425E+11,4.27638E+11,4.08219E+11,,,IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,5467614445,5380052092,5650777565,6391003252,7082112266,7584233986,7970467372,7774151703,7906905532,9121902555,10238092463,11202472804,12967968100,17407074782,27933560056,24952417482,30755908657,35248568841,33645253581,48113541167,63111695740,51121289451,42749911459,40458679832,42987976013,43191392675,36222695508,40346912436,41692591889,48777527148,57069296799,53145943441,54999389052,53891454716,56941225830,70215428089,80055818409,79646931090,70493702580,75538503037,90355321604,87220190844,93965214169,1.09434E+11,1.43088E+11,1.75131E+11,2.07181E+11,2.34504E+11,2.90545E+11,2.337E+11,3.0724E+11,3.82799E+11,3.67123E+11,3.60121E+11,3.57764E+11,2.7962E+11,2.59949E+11,,,IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,17.08001257,15.19791207,16.86303837,22.00813199,34.14901954,32.08561913,25.04454366,23.30304345,20.92414117,14.58376817,9.59593929,20.07248975,19.68763028,31.84554112,27.48079027,16.43469,13.84690967,8.918821306,8.98622238,8.540796165,..,11.65884893,10.17999063,8.414072803,7.041373242,8.439771803,8.049490172,3.50929601,3.238412109,2.699533197,3.815987402,3.126318834,6.032387597,4.30779806,4.711903774,5.621810704,8.934854777,7.22927048,4.662568059,5.81003209,5.893395638,5.91148046,4.731834472,3.670243104,3.042741665,3.420520282,2.492371879,4.21172291,3.951091965,3.741041478,4.048245884,3.89521493,4.458509339,5.758037572,6.505293221,,"Food import, current US$",India,#VALUE!,#VALUE!,403443560.9,376476598.7,484901727.2,624670015.1,1174668219,889670047.4,643577151.7,515433027.1,444512455.1,353466789,213340760.7,644517609.5,1011133066,2031955704,1556773028,1092353036,1089040060,876491812.5,1335712095,1316819953,#VALUE!,1639350748,1559879964,1340193516,1085850168,1407331948,1541396873,720633935.6,763617575.4,552000548.1,899771669.5,712425535.8,1619273803,1495107473,1787790530,2329228611,3840200583,3396238979,2402294941,2927791371,3330770413,4289234258,4721206772,5243676322,5428555404,7845643951,8001298827,10832643983,13838020020,17375716069,19824013151,18128216152,20638868638,22621392042,23404365342
India,IND,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,38.89635199,39.86486279,36.60236836,33.41338668,32.38007607,33.6845421,31.915535,27.81682593,29.67530743,30.41985938,29.68253575,33.33653722,32.55607287,37.72970974,31.59936137,32.21496009,28.50866738,30.80389089,28.16665277,30.17757402,26.77107252,23.91611326,23.26780878,25.34597349,24.41084698,19.7211946,16.66693607,16.39118904,15.57771591,16.79722757,16.17991953,16.79386354,15.52747792,18.67904805,18.53989436,17.76174235,17.17451946,14.49321922,12.79001305,13.28184504,12.73220701,11.05751773,10.3883694,8.970116674,8.556245161,9.188044021,9.945652869,7.983044304,8.257894978,8.968366134,10.54309528,11.19488098,11.4182543,11.5526373,11.34709891,,"Food export, current US$",India,#VALUE!,#VALUE!,545801390.4,648047196,623989855.3,563590275.9,632638688.3,543308085,562096402.4,510458227.5,601340429.8,619488268.4,726610665.7,972483462.9,1278281645,1643174135,1753382204,2054734584,1901739078,2404560964,2418388807,2503229765,2505236967,2187846041,2307235919,2316621977,2294375507,2228100566,2220869231,2597347816,2799159772,2977644532,3175794605,3622772243,3885285525,5721392416,6137632029,6218030762,5742644071,5169296498,5420279630,5759140829,6270611953,6519833123,7962539707,8935671426,10422165437,13796638269,19376946409,13164734583,18691860894,27165664416,31294879955,35246829773,36845985006,30896846855,30002004115
India,IND,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2303280000,2285640000,2362080000,2477160000,2875530000,2838360000,3439830000,2772800000,2569730000,2211870000,2124400000,2423700000,2223240000,3210950000,5135880000,6380660000,5664950000,6646630000,7864860000,9827440000,14864000000,15418000000,14786000000,14061000000,15323000000,15928000000,15421000000,16675000000,19149000000,20535000000,23580000000,20448000000,23579000000,22788000000,26843000000,34707000000,37942000000,41432000000,42980000000,46979000000,51523000000,50392000000,56517000000,72557700000,99775400000,1.4287E+11,1.7841E+11,2.2937E+11,3.21032E+11,2.57202E+11,3.50233E+11,4.64462E+11,4.89694E+11,4.65397E+11,4.6291E+11,3.92866E+11,3.59774E+11,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1331610000,1386210000,1403220000,1625610000,1704780000,1686720000,1953790000,1612930000,1761200000,1835070000,2026400000,2036460000,2447940000,2917170000,3926400000,4355120000,5548790000,6378200000,6670740000,7806030000,8586000000,8295000000,9358000000,9148000000,9916000000,9140000000,9399000000,11298000000,13325000000,15846000000,17969000000,17727000000,19628000000,21572000000,25022000000,30630000000,33105000000,35008000000,33437000000,35667000000,42379000000,43361000000,49250000000,58962900000,76648600000,99616000000,1.21808E+11,1.50159E+11,1.94828E+11,1.64909E+11,2.26351E+11,3.02905E+11,2.96828E+11,3.14848E+11,3.22694E+11,2.67444E+11,2.64402E+11,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,9.259123961,24.98611056,15.56243369,15.37221456,9.422130408,9.944150368,10.31812004,14.96910087,12.50322152,14.57346248,16.34141876,17.63797047,16.00432348,12.67803381,11.04927529,7.164194243,7.727787881,6.503546209,6.909114738,7.174527032,6.998921714,7.664208345,7.603111766,5.051149711,5.474537895,6.357913267,6.464672616,7.758181247,8.835954924,10.78881977,8.816555497,10.52204359,15.70143583,10.00473539,9.923356388,11.11924142,11.49553484,9.687613771,8.079801846,8.858846005,10.55015125,7.257985027,8.916692157,8.459413071,9.43243031,8.25240569,8.779469033,9.552648091,10.00962828,11.67227431,,"Food import, current US$",Indonesia,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,60110232.75,178850579.4,121495919.8,153952728.8,103907254.1,155297796.3,281591813.9,575097886.2,596378659.9,826767099.7,1018119413,1180050777,1152679390,1373538183,1466459816,1207811507,1263647874,902822284.8,709013354.4,768965807.3,902230998.1,1015430964,1250255699,1103019562,1416208208,1734438739,1831312459,2481299108,3590048486,4631532439,4523245632,3712176978,5231875434,4361564395,3724632587,4263117160,4850655883,5316232090,6118424373,7144631575,9822253583,9256722113,8362602665,11476317584,16736484599,15819111400,16385006289,17020795838,14283219051,15833766928
Indonesia,IDN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,16.82538201,..,..,..,..,23.5191712,23.92364285,16.26887831,19.56072906,22.12768408,16.99751477,12.58424872,8.056401577,8.058074971,9.119983871,12.23359981,10.84679005,9.603353985,7.648309242,5.07642747,4.862414779,6.164926869,7.27386056,9.963924392,13.58948622,12.183782,13.82192863,12.03254007,11.15769118,11.26020124,10.23264886,10.83283885,12.74414284,11.39263743,11.19572325,11.41723019,11.40298188,11.8287584,8.945933285,8.94622948,11.50886155,11.37881517,12.29168573,11.68425916,11.68210576,14.70662297,17.68605974,17.2996369,16.36401528,16.32716422,17.91676722,17.66986981,20.27790167,21.65173456,22.48982545,,"Food export, current US$",Indonesia,#VALUE!,#VALUE!,114749105.3,#VALUE!,#VALUE!,#VALUE!,#VALUE!,156402488.5,174881829.3,138936220.8,216732878,273055621.5,302045837.5,404080226.4,598268381.1,572284484.5,779485021.4,1327712587,1262891766,1497258920,1675668072,1130012755,1083978127,1304005331,1593120940,1852293545,2184509910,2087691046,2690438408,2666410879,2864737211,3281447845,3475723839,3988976251,5104666413,5174194140,5577037578,6427672251,5743681971,6061410668,5850908746,5131646692,6809333026,7294730831,8698409300,10164845575,12094133633,17355726961,24690800560,20698323562,25818996523,33225227162,34047562231,32256664513,35748457511,32556933795,32574285679
Indonesia,IDN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,574100000,794000000,647100000,521400000,679900000,694600000,526600000,649200000,715800000,780700000,1001500000,1102800000,1561700000,2729100000,3841900000,4769800000,5673100000,6230300000,6690400000,7202300000,10834000000,13272000000,16859000000,16352000000,13882000000,10262000000,10718000000,12891000000,13249000000,16444000000,21837000000,25869000000,27280000000,28328000000,31983000000,40630000000,42929000000,51304000000,35280000000,33321000000,43595000000,37534000000,38340000000,42196000000,54876590000,75724931000,80649687000,93100595000,1.27538E+11,93785930000,1.35663E+11,1.77436E+11,1.91691E+11,1.86629E+11,1.78179E+11,1.42695E+11,1.35653E+11,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,841000000,784000000,682000000,696000000,724000000,708000000,679000000,665000000,731000000,854000000,1108000000,1234000000,1777000000,3211000000,7426000000,7102000000,8547000000,10853000000,11643000000,15591000000,21909000000,22260000000,22293000000,21152000000,21902000000,18590000000,16075000000,17135000000,19465000000,22160000000,25675000000,29142000000,33967000000,36823000000,40055000000,45417000000,49814000000,56298000000,50370000000,51243000000,65403000000,57361000000,59166000000,64108000000,70766610000,86996064000,1.03527E+11,1.18013E+11,1.39606E+11,1.19646E+11,1.57779E+11,2.03497E+11,1.90032E+11,1.82552E+11,1.76293E+11,1.50366E+11,1.4484E+11,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,12.80363974,16.19099954,16.10872726,9.912765529,7.457608621,8.041031519,4.918989072,6.549639866,10.6480191,10.54891583,10.48503847,18.37929836,16.26112572,11.09698333,12.69642191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.28940391,16.21437435,20.4402313,18.97174784,16.06592624,10.67077804,10.5031433,8.931654375,7.898639155,1.861719724,..,..,..,15.35248087,14.12729128,..,..,..,..,..,,"Food import, current US$","Iran, Islamic Rep.",#VALUE!,#VALUE!,#VALUE!,67102851.59,109008656.9,138439368.6,92257414.88,83485691.23,111247671.1,75132147.18,108858289.4,199466147.4,254148699.7,355712269.7,998528900.6,1681904495,1430845030,1786424653,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3022243779,2322384838,2723456418,2636693515,2684455616,2199994309,2604569474,2855985803,3162694104,759060365.7,#VALUE!,#VALUE!,#VALUE!,10041136588,8725015095,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
"Iran, Islamic Rep.",IRN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,3.371091757,2.724082606,3.41827274,3.278901234,2.585305082,2.950929728,2.81944225,2.571402446,2.515919866,2.477993068,2.446564628,0.503786114,0.550650027,0.430646815,0.237666992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.577568239,6.592841264,4.105767825,2.88396822,3.789874929,3.72242718,4.218372576,3.053767464,3.510299193,4.251745185,..,..,..,6.179093186,3.671056219,..,..,..,..,..,,"Food export, current US$","Iran, Islamic Rep.",#VALUE!,#VALUE!,#VALUE!,30978007.2,34108783.12,44600939.05,42954589.83,49872344.75,55518496.82,59209133.08,61785657.98,96201479.51,44580086.48,65301745.79,42325590.4,43848592.01,38478206.81,21902700.72,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,657592818.1,864848917,703235913.1,828823626.8,973580970.5,909761202.8,1423700744,1273329420,1974613502,3274354002,#VALUE!,#VALUE!,#VALUE!,6260410053,4845794209,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
"Iran, Islamic Rep.",IRN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,650000000,604620000,530693000,524092000,673267000,859406000,930693000,1119470000,1383500000,1527390000,1662050000,1873270000,2409240000,3392570000,5432900000,10343100000,12894000000,14070300000,13549500000,9738210000,12246000000,14693000000,11955000000,18320000000,15370000000,11635000000,10521000000,9570000000,9454000000,14794000000,20322000000,27927000000,25860000000,21427000000,13774000000,13882000000,16274000000,14196000000,14323000000,13324000000,13898000000,16709000000,20617000000,24798000000,31976000000,40041000000,40772000000,44942000000,57401000000,50768000000,65404000000,61760000000,57092000000,49200000000,51000000000,41800000000,40000000000,,,"Iran, Islamic Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,636300000,756283000,822389000,918931000,1252120000,1304780000,1310030000,1929070000,1881390000,2100030000,2402800000,3823710000,1799040000,2669120000,8401500000,7963060000,8934980000,9215710000,8560470000,8310070000,12338000000,11831000000,20452000000,21507000000,17087000000,14175000000,7171000000,11916000000,10709000000,13081000000,19305000000,18661000000,19868000000,18080000000,19434000000,18360000000,22391000000,18381000000,13118000000,17128000000,28739000000,25689000000,24440000000,33750000000,41697000000,56252000000,77012000000,88733000000,1.13668E+11,78830000000,1.01316E+11,1.32E+11,1.04E+11,82500000000,88800000000,63100000000,69000000000,,,"Iran, Islamic Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,21.43883317,..,..,..,..,..,..,..,..,19.62277962,23.96350419,28.68093651,17.50951321,14.93675183,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.234657722,0.855724694,1.195463979,..,..,..,..,0.362128618,1.793632188,..,..,..,..,..,7.195894724,..,..,,"Food import, current US$",Iraq,#VALUE!,#VALUE!,#VALUE!,68389877.82,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,138340596.3,214233727.4,680025004.6,737850886.8,518305288.4,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,165246589.5,112271079.9,117358698.8,#VALUE!,#VALUE!,#VALUE!,#VALUE!,77915593.48,591898622,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3826560937,#VALUE!,#VALUE!
Iraq,IRQ,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,3.963672247,..,..,..,..,..,..,..,..,48.72342401,51.89837114,37.90781863,37.12818609,30.85971543,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.529965851,0.929457559,0.971119725,..,0.285212071,0.237228221,0.180857765,..,..,0.030509421,2.49E-05,0.019228338,0.015105212,0.009353419,0.009173636,0.007043114,0.000637547,,"Food export, current US$",Iraq,#VALUE!,#VALUE!,#VALUE!,24812588.26,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,539855538,1014613156,2502295108,3080525600,2861312814,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,109188864.3,119639776.9,118661119.2,#VALUE!,50796269.93,56215971.44,53101431.37,#VALUE!,#VALUE!,12792185.78,13059.98865,16002957,14258051.48,8393935.628,7752272.646,3479509.42,279819.4411
Iraq,IRQ,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,390000000,408000000,363000000,319000000,413000000,456000000,494000000,424000000,404000000,440000000,508000000,701000000,705000000,894000000,2371000000,4214000000,3470000000,3899000000,4213000000,7230000000,13942000000,20735000000,21534000000,12166000000,11078000000,10556000000,10190000000,7415000000,10268000000,11600000000,7660000000,540000000,870000000,700000000,620000000,665000000,950000000,4000000000,4400000000,6900000000,13384000000,13120000000,9817000000,9934000000,21302000000,23532000000,20892000000,21516000000,33000000000,38437000000,43915300000,47802900000,56233700000,59349000000,53177000000,39045000000,38713000000,,,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,467000000,521000000,554000000,626000000,676000000,711000000,763000000,668000000,820000000,823000000,847000000,1139000000,1108000000,1955000000,6601000000,8297000000,9272000000,9649000000,11061000000,21431000000,26278000000,10530000000,10250000000,9785000000,10938000000,12224000000,9007000000,11610000000,11280000000,15240000000,12380000000,370000000,560000000,550000000,510000000,496000000,731000000,4600000000,5500000000,12800000000,20603000000,12872000000,12219000000,9711000000,17810000000,23697000000,29360880000,41267900000,61273300000,41928641000,52482600000,83225900000,94391600000,89741900000,84506000000,49403000000,43890000000,,,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,19.02544337,17.87639576,19.09480026,18.39188347,17.60362678,16.87073014,14.55406304,14.21081653,12.69337934,13.63501842,13.77248949,12.9323469,13.92863635,12.95767194,13.52383847,12.28687867,12.07395624,12.11700136,13.10846818,12.66081342,12.97951709,12.06677486,12.30804377,13.02857348,12.35153779,12.36903189,10.97913941,10.58691087,11.35647924,11.63845903,9.961262249,9.768617967,8.47457794,8.319454211,7.840092,7.197309066,7.230505612,6.285455011,6.804905607,7.268994646,8.257924167,7.937516821,7.910987986,8.334214643,8.987289709,10.00357952,11.95329189,11.36040191,11.33580663,11.83138102,12.67274108,11.61746306,11.09338817,10.54453469,,"Food import, current US$",Ireland,#VALUE!,#VALUE!,#VALUE!,163223083.8,174087492.5,198784508.6,191878841.9,191152502.1,198197337.7,206015673.1,230419863.5,233134221,286599906.2,384162935.7,493191861,526280988.6,544285713.9,729793657.1,875002692.6,1193347576,1351409162,1390546304,1228352118,1188793970,1167460468,1233265986,1514050524,1684996785,1925487195,1912566086,2188208608,2358854302,2615976437,2107902704,2501938434,2740678506,2855236685,2959477928,3108613726,3381654396,3208174963,3440319903,3808864131,4449870798,4906504691,5424174902,6093787929,7533323533,8399490632,7495181194,6847619294,7550300809,7426473798,9141307725,9371557498,8495565039,8307878380
Ireland,IRL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,63.08791761,62.31670073,59.11450184,57.35415437,57.98563045,53.50720899,50.60804722,49.36744607,47.37648732,45.28597771,43.62683079,40.37231178,47.19907743,42.04603129,40.11817649,40.67829892,37.33192611,36.59855176,33.28184125,30.11624542,27.92916831,25.73537273,25.28231062,25.94028352,27.29099712,26.64789804,24.1110421,22.31659018,22.6550872,24.40885393,21.90272171,20.56806844,19.39313628,16.45045498,11.8710434,10.14650889,9.435856087,8.293135641,7.251957723,7.218875735,8.343740802,8.397312276,8.438796677,9.700694901,10.14052097,9.683569573,8.756655609,9.055588706,9.783908741,10.05821678,11.17747547,11.40214354,9.995722616,9.656603379,,"Food export, current US$",Ireland,#VALUE!,#VALUE!,#VALUE!,346049845.7,341994053.6,365469496.2,392325357.5,457985585.6,426986992.7,451099383.6,552954889.9,621773757.2,727564517.9,929517619.6,1073108159,1506797508,1393720822,1766828563,2314924703,2666604549,3073546377,2555379771,2428272868,2399674141,2481404639,2618741734,3283521088,4366286629,4989285950,4983029071,5298628006,5487968323,6915272406,6350037078,6992320546,8669701576,7951985432,6332964234,6527224715,6722043339,6419980555,6007161986,6371772335,7739267826,8799383917,9253769364,10547144884,12325142387,12174119886,10151411325,10549446675,12302277743,11745310433,13037079020,13904481149,12388224328,12454304126
Ireland,IRL,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,633920000,731920000,766360000,857920000,973840000,1041040000,1043280000,1085870000,1174800000,1415520000,1621440000,1836660000,2101940000,2789350000,3813630000,3778410000,4200490000,5396350000,7121440000,9883650000,11153000000,10608000000,9702000000,9159000000,9675000000,10020000000,11621000000,13642000000,15567000000,17420000000,20669000000,20771000000,22477000000,21161000000,25612000000,32340000000,34320000000,37748000000,43191333000,46769265903,51041252503,50556467658,52398774751,53886070006,61814101330,68565075708,73117722417,83821972778,83964850889,62703908358,60276206317,66605765760,62769289440,72133626540,80667848500,76582238950,78788477860,,,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,426720000,505400000,488320000,548520000,548800000,618240000,684040000,789826000,797999000,891359000,1120080000,1312410000,1606600000,2130610000,2658030000,3192430000,3314750000,4404060000,5690810000,7142960000,8398000000,7678000000,8063000000,8592000000,9642000000,10358000000,12658000000,15999000000,18723000000,20667000000,23743000000,24224000000,28331000000,28992000000,33996000000,44705000000,48339000000,53348000000,64329759000,71239358431,77413186431,82835038689,88265438673,92755372072,1.04788E+11,1.09657E+11,1.08726E+11,1.21543E+11,1.25719E+11,1.15928E+11,1.16497E+11,1.2574E+11,1.16773E+11,1.16637E+11,1.21946E+11,1.23935E+11,1.28972E+11,,,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
