Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Kenya,KEN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.38162511,66.15272607,59.55175091,56.53057404,43.84695442,45.93921041,51.3954013,59.4346583,63.23826249,63.57544494,70.31536394,63.31287733,62.51217322,..,49.12917144,53.22704362,44.15659187,53.25280945,56.45532598,56.08771529,56.71022616,55.63842467,58.54655866,58.42202366,59.2764489,59.98211347,31.81525002,42.68149308,52.02403039,37.71952291,42.66053633,43.31951198,44.20996848,43.97612321,47.9195145,..,..,46.22221941,..,..,..,..
Kiribati,KIR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,37.03883835,44.62589481,39.19487704,36.12778258,34.11270714,33.61592594,40.04362787,39.4607504,..,..,32.14983228,32.54022305,32.63372094,32.40105232,37.19687382,34.45872189,36.03976265,31.4324155,37.0856559,26.28916698,35.9270073,40.69340202,39.40105692,40.87991974,32.28970545,41.35972446,36.79229155,..,..,..,..,28.75160486,36.42679986,37.68510433,38.37894776,40.52466243,42.28591128,40.70410863,45.10596496,33.70577906,36.20365173,..,..,40.70266893,..
Kiribati,KIR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,10.72815657,20.52342448,3.433256026,5.269851,13.40363537,11.55852416,15.20734703,99.87790449,..,..,99.72620068,99.83769086,99.6473711,98.35045028,95.01065756,99.58962295,96.58405662,67.09259347,76.70177335,90.142976,94.12308096,92.63412161,97.82925297,93.58804378,93.22062622,84.15812259,91.46984355,..,..,..,..,..,82.38897611,..,78.95208754,79.86346702,69.66412787,66.95466803,80.61613978,87.66634207,57.92948437,..,..,66.99685701,..
"Korea, Dem. People’s Rep.",PRK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,13.91348595,22.5409769,18.16059838,15.0646059,13.52409507,10.65960567,12.18909996,17.58276854,17.22470232,18.23339544,15.57872465,15.01186341,13.23195805,14.16043378,8.731838665,8.201847183,7.781713298,8.951473456,9.849317604,12.04106275,7.772374712,7.917658427,6.752407834,5.766874046,5.738547969,5.004075258,5.558483822,6.157156256,5.611042891,5.830651936,6.132581844,5.823438525,5.773472594,5.531165407,6.122371949,5.873586399,6.35763898,5.727513346,4.872845144,5.721355087,6.009176426,5.59986609,4.967713713,4.454627105,4.225095154,4.437706809,4.486629744,4.950926925,4.520680105,4.848061119,4.796252601,4.910890999,5.144959844,5.95024085,6.421986483,..
"Korea, Rep.",KOR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,39.184259,19.46965246,22.44912533,16.65757067,19.05177711,14.0878678,11.69138438,10.5680599,9.628309403,8.042216044,7.506877684,8.37151253,7.826880595,13.23264145,7.643559243,10.59309663,8.415592986,8.206562589,7.394654469,6.873209817,5.571536515,4.989137379,4.364142627,4.111569222,4.809523943,4.60520364,4.134188491,3.715500722,3.300158437,3.149182947,2.85966472,2.587418837,2.503888045,2.294949243,2.370700226,2.233359887,2.106359791,2.000243165,1.540532903,1.662720478,1.536941748,1.373506081,1.179901086,1.058597963,0.91932686,0.90266132,0.92406745,1.139174111,1.076468293,1.116461872,1.174192374,1.110718658,1.143606798,1.224426697,1.406422248,..
Kosovo,XKX,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,19.79071846,20.75780602,20.49757351,19.99958906,17.78876372,17.07334732,14.28278529,11.98164227,14.61260372,15.55722311,14.80349912,14.61871777,13.60573454,13.99840837,17.4189331,..,18.02702302,19.64080268,18.62206609,19.71251413,17.07978352,10.7192215,13.43868729,15.13986619,17.00959761,15.55061482,15.77233261,15.54574884,15.33801478,17.02710902,13.98759114,12.68882021,12.04578166,11.8762028,11.00181867,..,14.43591297,12.95126032,14.7019811,..,15.38192228,17.01151644,..,15.33803831,15.92275243,16.16091071,15.173937,..
Kuwait,KWT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,0.998012818,0.81727996,0.832730344,1.028648066,0.338552395,0.358739436,0.517273254,0.590837326,0.61787427,0.43290281,0.500434034,1.047493272,1.372193545,0.964385352,1.03448791,..,7.555797122,8.842831877,7.806802237,6.448892981,0.717132986,0.460766417,0.359913526,0.29834166,0.254910258,0.25507742,0.498155223,0.384181644,0.518793812,0.452929692,0.149069872,0.192872469,0.210280878,0.227843116,0.179113791,..,0.167562166,0.177640547,0.168785817,0.287904464,0.34473199,0.275060511,..,0.418869231,0.421611521,0.934908714,1.053451058,..
Kyrgyz Republic,KGZ,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.33691891,20.89078824,..,13.80719196,13.6024704,14.4418375,12.26131748,13.07858945,12.78324342,13.45618628,15.0035114,14.38128534,15.36800362,13.10688671,16.88394402,16.86657915,16.61639543,14.55344634,14.11834392,..,13.99548666,11.89763382,..
