Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24409045.64,27183087.18,29029794.62,34271464.66,40408782.35,44974466.01
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.842562428,1.868208361,1.776889864,1.942531155,2.190564449,2.287633287
Dominica,DMA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11321703.7,14759706.3,12415413.7,15624089.63,17140217.41,17566008.52,18511399.63,19943293.33,21961909.63,27191172.59,30004988.52,32290052.96,28679312.96,32915417.04,34462296.3,34693074.07,34765000,38082629.63,33400148.15,37917037.04,38010074.07,38903000,40265592.59,39698592.59,38428222.22,36119222.22,37894962.96,41118222.22,41846481.48,40980518.52,44021518.52,52990666.67,61385370.37,56623631.85,62633707.78,58412240,69683674.44,69993900,76001548.15,93708407.41,71712051.85,63812740.74
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.6805674,25.83520148,22.56619309,21.46028985,20.87536478,19.62077962,18.76183419,18.27027164,18.37940779,20.11747454,19.75718352,18.87135356,15.49083939,16.34097432,15.68155761,14.82240968,14.15930472,14.40474084,12.16664971,12.97258064,12.54502667,12.06631862,12.13700083,11.90473652,11.29560525,10.84025935,11.03809658,11.19780004,11.48823571,10.5010898,10.44709096,11.56521208,12.55133753,11.46634924,12.5011067,12.01902918,13.88178704,13.3693311,14.05274374,16.28385405,14.43693625,12.67015205
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,206400000,215600000,210400000,219300000,262100000,345200000,370600000,409000000,521200000,648100000,772800000,752700000,920500000,886300000,1026800000,1336000000,1350000000,1411000100,1484999900,1915000100,660862269.5,1063251042,691583463.4,846298601.2,924607145.1,949487009.3,1217348122,1364210377,1410332088,1465615063,1629123457,1677032149,1830497444,1948752403,1731388494,1632900877,1791316583,1862076306,1448742080,1593126062,2604882313,2614293566,2876141239,3059503095,2969039734,3269990568,3258735462,3276183640,3324123089,3459796471,3854833169,4184690974,4303426534,4466549930
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,23.24062606,21.91279602,20.33243139,20.32249096,21.30028444,23.23796701,22.23822382,20.57965181,22.22790856,22.15196363,21.4714381,19.04846261,20.06714482,18.7204292,18.67316505,19.7595137,17.85407271,17.06703559,16.10524152,16.51716491,13.10040823,17.36714528,11.8686287,15.7470973,13.82777652,13.42282387,12.50573116,12.01283711,10.78149619,9.994485201,9.81477761,9.193402464,9.144299035,8.991809962,7.821030714,6.718342047,6.997518613,6.805119218,6.693849844,7.020472993,7.211935284,6.85871932,6.511573911,6.335822168,6.137352516,6.057457826,5.636860249,5.401093851,5.304865946,5.236957034,5.602784823,5.784516602,5.667499848,5.494006947
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,696475648.5,596929975.4,535212470.6,623848280.8,714443379.3,747458301.6,681026456.8,725362709.9,756111449.6,817011642.7,745089165.9,695682482.4,823120571.1,987552393.1,1590015190,1728430540,1829088792,2062265568,2169910168,2271225735,2880871975,3438781414,3174041509,2898914624,3147984018,3237568961,3187101769,2977011060,2872825117,3111641597,3127253080,3544331166,3423812906,4432258129,5029050525,5353774887,5234491246,5663043522,4890101051,3451939970,2823308654,3097021000,3206310000,3516792000,3546435000,3935357000,4403200000,4772112000,5537442000,6198165000,6769906000,7611445000,7598802000,8342246000,9284062000,9387758000,9513086000,9730031000,10020207000
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.65485953,34.03539833,35.25290294,34.19574995,31.83585662,31.31307882,28.03374593,28.40553806,29.28189425,26.25217999,26.02927792,25.25878165,25.83565188,25.37549905,24.09384278,22.35518223,20.11773009,18.70307224,18.20012391,16.02256886,16.11089455,15.76643949,15.92606537,16.90084513,18.61334038,18.87894981,20.81149147,21.34757163,22.01080362,22.40069086,20.52100539,20.86307683,18.922117,23.40315896,22.14594596,21.91216882,20.7500581,20.10877373,17.47594546,17.57135182,15.40454427,12.65726659,11.23092289,10.84329972,9.691921337,9.481169299,9.408136106,9.355655707,8.965682892,9.913941346,9.733118078,9.601116667,8.642412749,8.769342903,9.126508259,9.454851422,9.519016728,9.329258912,9.243899
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,1271515946,1313403842,1354046882,1505607477,1666585956,1938960060,1974241265,2208634953,2683678626,2658632869,3218106094,3464150943,3574109805,3465130382,3614285571,3593274021,4785945946,4991379310,5897555297,6151365298,6679928803,7173994387,7942654831,6312322714,7432362557,7956482773,6350947358,6523636145,7331032413,8155397390,9451489236,10898584906,12354572271,13474616293,14430846358,15512989872,14987751769,13533271505,12676425606,11251157577,12539679896,14227879378,17510441120,20564327273,24563828244,29201364197,32731345853,31493035282,32536220643,34640063114,37907891692,39183328652,27032816019,28163019295
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.64882578,27.15307948,24.62782577,24.42186213,23.1990232,25.69410726,24.88447225,24.15575193,25.38007089,25.54367995,24.10982009,22.93154013,23.74968725,26.5749312,28.80749229,27.66554856,26.01497479,24.81881631,23.39454237,20.05644264,16.58186085,21.62056567,18.04862843,19.04511278,18.10759494,17.10455764,17.39002268,19.63300893,18.04545503,18.69480494,18.5125262,16.9866672,15.58590942,15.73904639,15.71428571,15.71078431,16.11508282,15.75103422,15.88448156,15.90864759,15.53807704,15.35126847,15.40485616,15.28670659,14.26993612,13.9818013,13.23720253,13.42012621,12.63024009,12.99794665,13.34075916,13.8691051,11.27276527,11.2743496,11.33770892,11.39408323,11.76931597,11.4852853,11.22500113
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,363160000,359600000,375880000,377640100,380400000,458160000,464920000,480960000,574440000,621200000,665720100,915800100,1265080100,1158480000,1347439900,1356599900,1182040200,1107915200,1093298000,1059769000,1022747900,1034526300,821436800,878835500,800553800,771465656.1,829470500,753709100,850318800,956988100,1028600500,1040148000,1115653900,1035504100,895257900,845307500,821270700,737433800,726877400,786147000,907110000,967380000,1189650000,1275290000,1173780000,1287990000,1486850000,1393170000,1234420000,1325520000,1296070000,1360100000,1256880000,1270750000
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,41.37538167,38.68663396,38.50440484,37.3989921,36.24928531,40.44063129,39.1967086,38.05906372,39.82750014,37.28960069,35.33320939,39.33375971,43.0059442,37.03627924,38.90242459,37.95789371,34.38962328,32.59351473,31.18053491,28.94212536,26.91180798,27.42891518,20.75359512,20.97519499,18.31002696,16.01367717,15.79239198,12.96503235,12.72881039,12.46178209,11.52887916,10.8503279,10.91455684,9.468184644,7.933731572,7.172784777,6.686492598,5.822984198,5.488397134,5.727925913,6.17165542,6.046167928,6.993107335,7.090109905,6.668592247,6.981762714,7.330241208,6.514353208,5.613304006,5.866827893,5.529724075,5.63092342,5.042047146,4.876817893
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153139254.3,179459541.1,176306533.2,159024097.1,172988045.1,224705695.1,236357678.2,261553720.3,281324393.5,248893608,261984572.9,285178562.6,311227809.5
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.518255278,1.372884044,0.89269612,1.058199791,1.061371286,1.053502388,1.055657092,1.19199068,1.294248772,1.888390876,2.332239209,2.320427701,2.336991975
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130495494.5,90931691.27,116509740.3,108734375,112542671.5,103765330.1,174207745.3,156539018.2,88935064.94,114087988,99200906.99,102949617.7,118028569.4,248244255.9,297945821.1,319819434.1,231544715.4,262243902.4,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3517172,19.43513447,21.91316561,18.81166707,16.22737377,15.11534275,23.36708701,22.72233597,12.59042177,15.1638444,13.60181006,11.82992122,10.6422743,22.60000021,24.5999999,24.26598059,16.77630738,14.12422744,..,..,..,..,..,..,..,..,..
Estonia,EST,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221287332.8,224904929.1,228763300.3,298884636.8,225997551.1,245798949.6,264117715.5,275777526.6,354366531.2,415730434.8,434244248.2,461282022.3,674346427.6,591371319.8,416970269.5,544411427.3,788572818.7,735924590.6,751507003.6,802767050,613324132,500376573.9,618618543.3,675386691.2
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.059539893,4.738721609,4.515445011,5.320968914,3.946247186,4.323051086,4.229219637,3.766387716,3.603530508,3.447412697,3.100396335,2.719242036,3.032533865,2.444285196,2.121716961,2.793151738,3.403386508,3.193581486,2.989626547,3.016123517,2.677750166,2.086267439,2.32461537,2.230111037
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11059778.8,13019739.61,15959680.81,20999580.01,23939521.21,23239535.21,27439451.21,20579588.41,18479630.41,30659386.81,33739325.21,45721476.51,52686353.58,66282420.75,73289183.22,71670047.33,70147194.11,79346826.13,106945722.2,117605131.9,105783127.9,110223642.2,88229876.59,77371869.67,87914322.51,61181339.69,85207877.46,82809430.26,95579502.97,90936820.83,98890735.52,113671096.9,99179523.14,120384368.2,162098682,171248600.8,192077780.1,186614583.3,173843677.1,172105737,214064079.7,186627731.1,179064948.2,272180126.1,267575391.7,348696303.1,368112117,373101484.7,329391359.6,331202390.9,450811779.5,468546997,500634531.1,471705906.7,413899739.2,385580731.9,341850380.7,370651014.7,406192789
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.53075845,30.26073036,34.75005868,38.79587936,36.84177642,33.06772908,35.70127505,27.52808989,23.15789474,29.08366534,30.08739076,33.50409836,35.90425532,29.87012987,27.72828508,24.85928705,25.73839662,26.096823,31.39770425,28.53848371,19.51716377,19.28528648,16.41254069,13.93243898,17.77930089,16.9470405,18.97106109,14.17640629,13.8117333,13.04847286,8.871486638,9.83193216,7.719655179,8.870007934,11.42108289,10.07948034,11.98418778,10.8705419,11.0243645,11.11877168,12.31597575,12.09922052,12.50254377,12.38526361,9.659472724,10.9717566,11.18421584,10.75417526,9.999453904,9.250385772,10.15621273,9.71988392,10.37835826,10.34281041,9.455607885,9.590903689,8.954987536,8.35992498,8.635440874
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4009588744,4104840290,4658969855,3877987826,4984878792,5021443720,5171530870,5300985024,5553624348,6025641981,7898721401,6697817698,5293597069,3650991925,3979501295,4373584857,4640664102,3835770299,3502759776,3681548336,3485190446,3037664392,3215348080,3918718406,5106106986,6498059683,8329426632,12230064939,14883148076,12406604220,13180503226,19200051116,19649886667,21422080398,23243966177,25704428530,27505939186,26223303690
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.73913635,53.25650967,54.37709178,47.89825837,52.57844809,50.98636635,49.12476973,48.59305386,48.39091425,49.49124803,58.66606232,63.83133629,59.94529819,52.69945117,51.92470392,51.16536843,54.02898929,49.06190786,45.48546315,44.66601795,42.34057112,38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.60883925,33.66027364,31.08666933
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,198603151.9,182563573.3,192228229.3,208163118.2,196739584.8,180047664.6,203501861.1,201270656.5,278872671,291364329.4,236911790.7,229103322.2,341139026.7,359658762.8,295537332.8,399302031.6,430449888.6,399500587.1,563928873.8,..,..
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.92637095,16.29623943,18.1569599,18.13813248,15.58123671,12.05128987,12.05410108,11.64900496,14.05292727,12.7225912,9.739772755,10.0998306,14.70157774,14.43944243,12.48942131,15.19963672,15.09956374,15.86518313,20.97046833,19.2805217,..
Fiji,FJI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,48986273.77,46215841.83,44578768.42,43784599.9,43143105.81,44085652.12,44373284.54,55256219.19,53431544.49,69801260.3,95316041.3,130337636.5,160603479.7,163751810.2,154022236.8,166627302.8,201029077.4,243887530.6,221975193.1,221844701.8,186734513.3,163749307.2,186977288.5,244607644.1,246133129.7,195707194.3,232314434,240102032.5,252644280.3,269334730.5,278333246.9,327145550.2,338406456.7,368417302.1,309690378.9,237567948.5,317678716.5,251526825.1,215032065.4,244026247.2,287886907.9,334444893.2,359873625.1,380620725.5,401442091.5,376892639.8,289601370.4,294639316.1,347904807,384327951.3,423771043.8,393342276.5,368592484.8,525773408,547232845,568951492.7
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,37.84046693,33.00359712,30.30821918,29.0726817,26.52905199,26.40603567,24.35655995,25.13034411,21.56677678,22.04362801,22.37658221,23.33333333,23.47083509,23.57659515,21.40585733,20.09399032,19.71368223,20.28057128,17.96061352,18.57971796,16.62659634,13.90065083,16.38412457,18.95847301,20.89578215,17.63164525,19.64294163,17.95793434,18.25670421,17.58285627,17.01900456,17.92298309,17.1749612,17.30254351,14.78945453,14.3390953,16.35688704,14.93529897,12.95294028,13.2429248,12.43069492,12.26192516,11.96895703,12.26723952,11.78960718,10.69749506,10.0884444,9.381897376,9.217167443,9.675899672,10.11352173,8.098522803,7.871624014,10.67183142,10.38326455,10.38326455
Finland,FIN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2888070470,2963541468,2901491515,2992376462,3615760037,4603124004,4019013502,4102627359,3856746371,3830629205,3843054490,4821721792,4837007981,5665955935,6213107940,7633338517,6165269813,4814175737,3901321953,4324416619,5095315904,4557338856,4344290459,3886292835,3902620925,3712916897,3577628635,3734236778,4343115124,4690836851,4666086308,4340735165,6010128661,6149113813,5595998889,5917528471,6462731699,6055555373,6933461247,6546104278,5173796522,5688938229,5992805336,6820223031
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.79188982,9.297918306,8.654791979,8.247302934,8.125616861,8.574312689,7.657373865,7.765403563,7.560159029,7.237653744,6.873123445,6.552438636,5.278150876,5.193214686,5.218261588,5.393912757,4.821646236,4.274501485,4.370947427,4.185395734,3.79682617,3.449931413,3.425201828,2.901596584,2.886001749,2.95755939,2.767988812,2.67585593,2.538777718,2.383942149,2.282418926,2.004472407,2.353363632,2.167145903,2.225057864,2.388027793,2.361468794,2.358941504,2.56813778,2.401277047,2.221936443,2.380214094,2.375252354,2.473935476
France,FRA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,6590049342,6156913034,7472265625,7521425267,7545340769,7946589741,8399655633,9045374178,9548928351,9523263629,9839376403,10068663431,13789336801,17915439010,15454173486,17367293866,16974870254,17706606044,21132267442,25377736664,25298044086,21739287870,23702964368,20129959549,17825564813,18461819244,24954067620,28848630361,29030943729,32037836726,39812070835,33183350773,36337050805,30368311327,33465264650,39143119989,38604949352,34059339177,35510340227,33379501385,28584853510,29002237136,30047995483,34051918736,38563446735,36897152096,35207627650,42860662469,44220008789,35595998889,42388204723,47221452585,43794526819,41003284225,44389857505,39148948218,35515212858,40133089362,45055021305
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.51858611,9.008349043,9.791502143,8.791732727,7.950280902,7.778529066,7.594799272,7.571496163,7.35397847,6.767262377,6.627790418,6.066679982,6.776281736,6.775119084,5.412027683,4.813122149,4.559227033,4.31574247,4.170503277,4.133497401,3.60736658,3.5316725,4.0526358,3.595475564,3.358980524,3.337649088,3.234609549,3.088145442,2.849391763,3.124996866,3.136835031,2.614350946,2.592788751,2.295732756,2.400694316,2.444772231,2.404281518,2.344255815,2.362459834,2.236261411,2.098357551,2.107008191,2.010858852,1.850164289,1.822690944,1.680101704,1.518490643,1.612992953,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.437114867,1.551765681,1.622122401
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37957719.28,43125717.17,43873047.47,82110448.33,117963826.6,105681126.7,155392886.1,138139664.4,153184146.2,170642367.6,162237323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.193186346,1.3198918,1.233007171,2.222444634,3.349083089,2.65372123,3.929324826,3.872644898,4.057685339,4.494117604,4.705882321,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,45533967.59,59028398.44,65597388.7,68100411.88,65093105.32,59577019.27,61869491.73,65446945.63,54127265.87,59239752.18,60057241.67,52659015.79,56343029.31,83898194.36,126711294.4,138115857.5,150658822.1,153451840.2,155546591.9,225646995.9,289190356.7,236262675.5,221541767.4,220434182.2,217412863.7,225480416.6,314663997.6,360754775.2,386371288.2,363626903.1,435972645.9,411900595.1,461449882.5,371494358.1,380778476.8,398278347.7,403868694.6,384464219,314771477.9,340101195.5,314898122.3,308356246,305020945.8,390099592.2,424059143.9,477477216.2,506758494.8,616702429.6,655988216.3,608586060.2,562060237.4,624212629.8,575878448.8,585610093.5,658326046.9,619896911.7,696953789.3,784209805.6,..
Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.18653896,35.211844,35.88546586,44.08357341,30.18042888,26.30630631,25.16556708,24.10181138,18.38133926,18.6215506,18.54749306,13.7963844,13.0875576,11.60769708,8.205542104,6.401386246,5.006257822,5.462184874,6.509643917,7.446478436,6.757355674,6.117198666,6.1233081,6.500037143,6.104613803,6.751082972,9.244930856,10.9925986,10.07617545,8.685885436,7.324447735,7.623666432,8.25138827,8.48423088,9.086015128,8.031674208,7.09283164,7.217522756,7.020793951,7.293625914,6.213624522,6.143932582,5.743861639,6.004020935,5.467291043,4.984638611,4.911200315,4.957830803,4.229842032,5.044169793,3.914454417,3.43228978,3.353697777,3.329080651,3.62120477,4.311629044,4.97313691,5.265764844,..
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,14252114.02,15065656.84,13272212.36,14544232.71,15816253.06,16913267.79,19087593.06,24230498.12,30860950.38,36919247.79,36617693.31,42804186.66,48017452.17,55284897.27,65136548.52,67003316.25,76588774.84,68919123.78,49663792.86,59541847.51,53487364.62,67426198.69,73080019.08,73632575.56,77186191.14,125353288.1,123749676.8,129915880.4,143555782.8,167879037.8,152223665.9,165389953.1,161364508.5,195633395.1,192067033.7,174778035.6,139499051.1,130274558.8,155396518.8,168938006.1,142910164.4,163463463,243365972.1,236136396.4,275573504.2,169646440.3,185130682,346258384.9,280788915.2,328379441.1,359954332.5,343221706.8,..
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,32.23559215,32.26371062,32.24489796,32.19978746,30.24323084,30.34934498,32.26351351,32.2265625,32.2147651,32.05282113,32.63915393,30.99635844,27.94363839,26.69293006,27.0185652,30.62806482,35.44931476,32.28870165,28.00503461,26.37806474,28.81144991,30.56124423,27.40434333,25.91604085,24.34255391,18.15887114,17.32568859,17.2064317,19.23072745,21.3587382,17.94588617,20.58034174,19.20353899,24.01224521,24.53228447,25.42563238,24.12493214,26.74829049,26.84870261,27.06588417,21.81601197,20.46143677,25.19887557,26.21874651,28.95268547,18.88546609,20.34344627,25.32903085,22.30140784,23.55410333,24.95699205,23.04329109,..
Georgia,GEO,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2326050560,1688741722,1931733861,..,..,..,1025964814,965626204.2,948254563.7,692165207,629850736.7,674867342,653367946.4,770331360.4,840306761.3,946874827.6,867389350.7,935468422.6,1040381003,872253816.2,847163777.1,1099911058,1170835100,1319586389,1318457269,1105010356,1111040690,1038334330,1079791642
Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.00884956,23.57723577,21.53846154,21.96969697,24.28571429,24.28571429,24.81751825,22.53521127,22.60273973,21.52777778,30,26.5625,52.3458445,..,..,..,33.1506566,27.5072451,26.24201031,24.72038951,20.60069502,20.96194186,19.24062177,19.30033512,16.39506123,14.76981327,11.19877592,9.195706669,8.131104226,8.101346054,7.278976826,7.619978722,7.388610976,8.175868709,7.98614089,7.896559977,7.727346195,6.884898511,6.66134337
Germany,DEU,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19792575133,20492172824,18953034426,20467638906,24532550839,24849233169,21809158583,20896965655,20083102493,18586696149,20273825503,17795031056,19620767494,25599702011,19646810098,21190565801,25550232685,30196279479,22572936927,22117888420,27756800134,24910907612,32981075712,34074502669,22071537961,23288918040,28704162751,27257284569
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.063045955,0.965186513,0.916244889,0.927831109,0.946610634,0.992514224,0.982974851,0.931558841,0.912885979,0.953186423,1.039337569,0.855885828,0.783034846,0.908033929,0.686612832,0.705776664,0.74274937,0.804726475,0.660412636,0.647271769,0.73866495,0.702906905,0.87890625,0.873990587,0.652735777,0.666318538,0.777215669,0.681984643
Ghana,GHA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,497257380.4,460838530,523871155.7,553286381,612116831.7,893662559.7,920276335,702824774.7,696180128.3,901112025.2,1030542697,1067394764,985236460.5,1207746479,1480124224,1339361702,1398305085,1792571429,2223560209,2410826211,2574688797,2241453358,2314285714,2423434691,2172733203,2022114118,2736384499,2567891156,2578805480,2571656682,2641154598,3002119565,2872084668,2203389831,2057531381,2507089241,2701529052,2465820313,2694204152,2761702926,1757588548,1873069943,2167364967,2789293955,3370694830,4019320313,5908383852,6757700599,8389215710,8051414182,9021400280,9362850708,9281746297,12941770215,10720064414,9957936444,11539331406,11620096582,..
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.85155351,35.37634409,37.89260385,35.90909091,35.35598706,43.51978172,43.28063241,40.22606383,41.76470588,45.92703648,46.52501107,44.16,46.64298401,48.986004,51.13733906,47.66231308,50.56696292,56.20352952,60.71190317,59.96740132,57.92028377,53.08429488,57.34115279,59.73059912,49.24286945,44.89255148,47.77538996,50.60053619,49.61301223,48.96748127,44.84761747,45.51047588,44.77905722,36.93086439,37.79058598,38.7785905,38.95508303,35.78159763,36.01410731,35.77634379,35.27152196,35.24180012,35.14837706,36.5454059,37.95242609,37.45301293,28.94894567,27.29411448,29.40809676,30.99338421,28.03873796,23.66370497,22.13115469,20.45249593,19.99969978,20.24717548,20.97689133,19.69615515,..
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
